id_inmueble,fecha_publicacion,tipo_inmueble,ciudad,superficie_m2,habitaciones,banos,tiene_ascensor,certificacion_energetica,precio,estado_mercado,descripcion
2407,2023-07-07,Piso,Murcia,76,2.0,1,False,E,241114.0,Reservado,Acogedor piso en zona residencial tranquila. No pierdas esta oportunidad.
7853,2023-04-05,Dúplex,Murcia,119,3.0,3,0,B,415183.0,Reservado,Amplio dúplex en pleno centro. Listo para entrar a vivir.
6886,2023-08-07,Ático,Murcia,48,1.0,1,1,A,180438.0,Vendido,Amplio ático en barrio consolidado. Ideal familias.
19663,2023-07-08,Piso,Murcia,78,3.0,2,1,E,226092.0,Reservado,Magnífico piso a pocos minutos del centro. Alta rentabilidad.
9278,2023-11-26,Piso,Murcia,67,3.0,1,No,En trámite,172744.0,Reservado,Espectacular piso cerca de transporte público. No pierdas esta oportunidad.
10210,2023-12-29,Chalet,Murcia,104,3.0,2,True,B,208952.0,Disponible,Magnífico chalet con orientación sur. Alta rentabilidad.
9522,2023-03-28,Chalet,Murcia,72,2.0,1,False,A,190102.0,Disponible,Magnífico chalet cerca de transporte público. No pierdas esta oportunidad.
7922,2023-01-02,Chalet,Murcia,104,4.0,3,Sí,C,331546.0,Reservado,Magnífico chalet con vistas despejadas. Mejor ver.
17670,2023-09-09,Piso,Murcia,73,2.0,1,1,F,192929.0,Vendido,Fantástico piso en pleno centro. Ideal familias.
16380,2023-06-08,Ático,Murcia,67,4.0,2,0,En trámite,226410.0,Disponible,Exclusivo ático a pocos minutos del centro. Mejor ver.
10665,2023-05-02,Piso,Murcia,71,3.0,3,True,B,169789.0,Disponible,Precioso piso cerca de transporte público. Ideal para inversión.
1153,2023-09-08,Chalet,Murcia,105,4.0,2,1,D,232911.0,Disponible,Espectacular chalet cerca de transporte público. Ideal familias.
15020,2023-04-20,Chalet,Murcia,128,4.0,2,0,E,304593.0,Reservado,Magnífico chalet en pleno centro. Ideal familias.
14706,2023-11-25,Piso,Murcia,121,3.0,1,False,C,423397.0,Vendido,Precioso piso a pocos minutos del centro. Ideal para inversión.
1090,2023-09-23,Piso,Murcia,110,2.0,1,No,F,343126.0,Reservado,Fantástico piso en pleno centro. Mejor ver.
13823,2023-04-05,Estudio,Murcia,113,4.0,3,Sí,C,451544.0,Vendido,Acogedor estudio en barrio consolidado. Con excelentes calidades.
10488,2023-12-14,Ático,,85,3.0,3,True,E,319641.0,Disponible,Acogedor ático en pleno centro. Ideal para inversión.
3819,2023-02-12,Dúplex,Murcia,112,3.0,2,False,A,363561.0,Vendido,Espectacular dúplex a pocos minutos del centro. Listo para entrar a vivir.
15645,2023-12-24,Piso,Murcia,31,1.0,1,0,B,89459.0,Disponible,Precioso piso en pleno centro. Ideal para inversión.
11991,2023-06-03,Piso,Murcia,91,3.0,2,No,F,207018.0,Reservado,Amplio piso en pleno centro. Con excelentes calidades.
2992,2023-10-19,Dúplex,Murcia,136,4.0,1,0,B,518847.0,Vendido,Exclusivo dúplex en barrio consolidado. Ideal para inversión.
13353,2023-11-13,Ático,Murcia,117,3.0,3,0,G,352187.0,Vendido,Exclusivo ático en pleno centro. Alta rentabilidad.
4534,2023-09-22,Piso,Murcia,96,3.0,1,1,G,379083.0,Reservado,Espectacular piso en barrio consolidado. Con excelentes calidades.
16400,2023-01-17,Estudio,Murcia,107,2.0,1,False,F,251072.0,Disponible,Espectacular estudio a pocos minutos del centro. Ideal familias.
18600,2023-03-13,Piso,Murcia,84,2.0,1,0,F,261642.0,Disponible,Fantástico piso con orientación sur. Alta rentabilidad.
15941,2023-06-22,Piso,Murcia,102,2.0,1,No,C,404140.0,Disponible,Precioso piso en zona residencial tranquila. No pierdas esta oportunidad.
8176,2023-07-31,Piso,Murcia,68,3.0,1,0,F,200428.0,Reservado,Amplio piso en pleno centro. Alta rentabilidad.
16012,2023-10-04,Piso,Murcia,99,3.0,1,0,D,348879.0,Disponible,Magnífico piso con orientación sur. Ideal para inversión.
17481,2023-06-05,Piso,Murcia,108,3.0,3,False,C,255773.0,Reservado,Acogedor piso con vistas despejadas. Ideal para inversión.
19621,2023-10-08,Dúplex,Murcia,109,2.0,1,True,A,329403.0,Vendido,Magnífico dúplex a pocos minutos del centro. Mejor ver.
514,2023-03-01,Ático,Murcia,68,2.0,1,False,B,268490.0,Disponible,Amplio ático a pocos minutos del centro. No pierdas esta oportunidad.
2481,2023-11-19,Piso,Murcia,93,3.0,1,No,G,269256.0,Reservado,Exclusivo piso con vistas despejadas. Mejor ver.
6788,2023-05-13,Dúplex,Murcia,86,3.0,2,0,F,252609.0,Reservado,Espectacular dúplex en zona residencial tranquila. Alta rentabilidad.
7044,2023-08-21,Piso,Murcia,127,4.0,3,No,D,380546.0,Disponible,Amplio piso cerca de transporte público. No pierdas esta oportunidad.
10822,2023-10-25,Piso,Murcia,94,2.0,1,True,D,217169.0,Vendido,Acogedor piso con vistas despejadas. No pierdas esta oportunidad.
18817,2023-10-16,Piso,Murcia,76,2.0,1,No,E,209218.0,Disponible,Precioso piso cerca de transporte público. Alta rentabilidad.
9136,2023-12-17,Piso,Murcia,139,4.0,3,True,En trámite,538141.0,Reservado,Fantástico piso en pleno centro. Ideal familias.
12284,2023-12-07,Piso,Murcia,109,4.0,1,No,En trámite,310289.0,Disponible,Magnífico piso a pocos minutos del centro. Ideal para inversión.
12617,2023-07-26,Piso,Murcia,95,4.0,2,No,En trámite,239943.0,,Acogedor piso en barrio consolidado. No pierdas esta oportunidad.
16422,2023-05-06,Piso,Murcia,37,1.0,1,False,G,146339.0,Vendido,Fantástico piso con vistas despejadas. Con excelentes calidades.
5572,2023-01-06,Piso,,84,2.0,1,Sí,D,277615.0,Disponible,Fantástico piso a pocos minutos del centro. Con excelentes calidades.
5794,2023-11-30,Ático,Murcia,119,4.0,1,False,F,412563.0,Vendido,Espectacular ático en pleno centro. Con excelentes calidades.
4503,2023-06-19,,Murcia,89,4.0,2,False,C,313146.0,Disponible,Fantástico piso con vistas despejadas. Ideal familias.
11472,2023-05-11,Piso,Murcia,30,1.0,1,0,D,71572.0,Disponible,Espectacular piso en zona residencial tranquila. Mejor ver.
2897,2023-07-12,Piso,Murcia,41,1.0,1,0,En trámite,163668.0,Reservado,Amplio piso en pleno centro. Listo para entrar a vivir.
12820,2023-03-22,Piso,Murcia,107,2.0,1,0,B,349845.0,Reservado,Exclusivo piso en barrio consolidado. Ideal para inversión.
4697,2023-05-13,Piso,Murcia,37,1.0,1,No,D,106984.0,Vendido,Espectacular piso con vistas despejadas. Alta rentabilidad.
7819,2023-01-05,Ático,Murcia,92,4.0,3,True,B,344358.0,Disponible,Amplio ático con orientación sur. Ideal para inversión.
9766,2023-08-30,Piso,Murcia,65,3.0,2,1,En trámite,255986.0,Vendido,Precioso piso con vistas despejadas. Con excelentes calidades.
2679,2023-09-02,Piso,Murcia,107,3.0,3,No,F,328317.0,,Fantástico piso a pocos minutos del centro. Listo para entrar a vivir.
8895,2023-09-01,Piso,Murcia,114,2.0,1,Sí,F,268671.0,Disponible,Precioso piso en zona residencial tranquila. Ideal familias.
6252,2023-06-05,Piso,Murcia,30,1.0,1,True,En trámite,102500.0,Reservado,Precioso piso en pleno centro. Alta rentabilidad.
4228,2023-03-22,Chalet,Murcia,94,2.0,1,1,B,272608.0,Disponible,Luminoso chalet cerca de transporte público. No pierdas esta oportunidad.
14456,2023-04-10,Piso,Murcia,94,2.0,1,1,A,205787.0,Disponible,Espectacular piso en pleno centro. Ideal familias.
18666,2023-10-09,Piso,Murcia,75,2.0,1,Sí,D,291872.0,Disponible,Espectacular piso en barrio consolidado. Listo para entrar a vivir.
5387,2023-10-22,Piso,Murcia,134,2.0,1,Sí,E,469653.0,Reservado,Precioso piso con vistas despejadas. Alta rentabilidad.
13365,2023-04-06,Piso,Murcia,116,3.0,3,Sí,B,297299.0,Disponible,Acogedor piso en barrio consolidado. Ideal familias.
5134,2023-11-04,Piso,,124,2.0,1,1,C,419508.0,Vendido,Acogedor piso cerca de transporte público. Listo para entrar a vivir.
18489,2023-08-19,Dúplex,Murcia,85,3.0,1,0,E,219863.0,Vendido,Acogedor dúplex en pleno centro. Listo para entrar a vivir.
1509,2023-02-11,Chalet,Murcia,99,4.0,2,0,En trámite,255762.0,Vendido,Acogedor chalet en pleno centro. No pierdas esta oportunidad.
11783,2023-03-20,Chalet,Murcia,151,4.0,2,0,E,340391.0,Vendido,Exclusivo chalet cerca de transporte público. Listo para entrar a vivir.
10352,2023-05-09,Chalet,Murcia,142,2.0,1,0,A,343831.0,Disponible,Exclusivo chalet con orientación sur. Ideal familias.
16546,2023-07-22,,Murcia,119,4.0,2,False,B,309428.0,Disponible,Amplio piso con vistas despejadas. Con excelentes calidades. @@@Llamar al 600123456@@@
11262,2023-12-23,Piso,Murcia,43,1.0,1,True,C,93258.0,Reservado,Magnífico piso en pleno centro. Ideal familias.
8003,2023-10-02,Piso,Murcia,98,4.0,3,No,A,217943.0,Disponible,Precioso piso cerca de transporte público. No pierdas esta oportunidad.
10009,2023-07-27,Dúplex,Murcia,42,1.0,1,Sí,B,85442.0,Vendido,Magnífico dúplex en pleno centro. Alta rentabilidad.
12695,2023-11-12,Chalet,Murcia,112,2.0,1,No,B,298750.0,Reservado,Luminoso chalet cerca de transporte público. Mejor ver.
5537,2023-04-11,Piso,Murcia,142,4.0,2,False,F,475650.0,Reservado,Precioso piso en pleno centro. Mejor ver.
15059,2023-04-23,Piso,Murcia,116,2.0,1,1,A,233381.0,Vendido,Fantástico piso en barrio consolidado. Ideal familias.
5655,2023-04-28,Piso,Murcia,53,4.0,3,1,A,208373.0,Disponible,Amplio piso a pocos minutos del centro. Con excelentes calidades.
15207,2023-10-23,Dúplex,Murcia,129,4.0,3,No,F,374701.0,Vendido,Fantástico dúplex a pocos minutos del centro. Listo para entrar a vivir.
4470,2023-08-01,Ático,Murcia,128,4.0,3,False,C,281391.0,Vendido,Fantástico ático a pocos minutos del centro. Alta rentabilidad. @@@Llamar al 600123456@@@
4460,2023-05-22,Piso,Murcia,,2.0,1,No,G,269534.0,Vendido,Acogedor piso en barrio consolidado. Con excelentes calidades.
9822,2023-04-09,Dúplex,Murcia,86,3.0,1,No,E,341749.0,,Magnífico dúplex con orientación sur. Alta rentabilidad.
9735,2023-03-11,Chalet,Murcia,128,2.0,1,True,F,498784.0,Disponible,Magnífico chalet en pleno centro. Alta rentabilidad.
5397,2023-01-09,Piso,Murcia,111,4.0,1,1,F,367625.0,Reservado,Amplio piso a pocos minutos del centro. Ideal para inversión.
18511,2023-06-10,Piso,Murcia,76,4.0,1,False,A,217423.0,Disponible,Magnífico piso en pleno centro. Ideal para inversión.
19239,2023-04-26,Ático,Murcia,102,3.0,3,Sí,E,284931.0,Disponible,Espectacular ático a pocos minutos del centro. Alta rentabilidad.
13778,2023-05-22,Piso,Murcia,79,2.0,1,1,G,242910.0,Disponible,Fantástico piso en barrio consolidado. Ideal para inversión.
14308,2023-10-26,Piso,Murcia,121,4.0,2,True,B,456388.0,Disponible,Magnífico piso en zona residencial tranquila. Ideal familias.
6319,2023-10-01,Chalet,Murcia,43,1.0,1,Sí,A,147666.0,Vendido,Amplio chalet con vistas despejadas. Ideal familias.
3984,2023-08-23,Piso,Murcia,87,2.0,1,No,En trámite,317802.0,Reservado,Espectacular piso cerca de transporte público. Alta rentabilidad.
18645,2023-01-22,Dúplex,Murcia,96,2.0,1,False,G,288705.0,Reservado,Amplio dúplex cerca de transporte público. Listo para entrar a vivir.
15306,2023-08-13,Piso,Murcia,120,4.0,2,1,G,242205.0,Reservado,Fantástico piso con orientación sur. Ideal familias.
14391,2023-06-21,Piso,Murcia,72,2.0,1,False,F,168559.0,Reservado,Fantástico piso con vistas despejadas. Alta rentabilidad.
12233,2023-01-05,Piso,Murcia,30,1.0,1,1,B,119002.0,Vendido,Acogedor piso cerca de transporte público. Alta rentabilidad.
6677,2023-07-15,Chalet,Murcia,61,2.0,1,Sí,D,197049.0,Disponible,Acogedor chalet en barrio consolidado. Alta rentabilidad.
5687,2023-11-03,Piso,Murcia,103,2.0,1,True,B,383047.0,Vendido,Precioso piso en barrio consolidado. Alta rentabilidad.
2873,2023-07-31,Ático,Murcia,79,4.0,3,1,F,306501.0,Reservado,Acogedor ático en zona residencial tranquila. Alta rentabilidad.
13577,2023-07-16,Piso,Murcia,62,3.0,3,False,A,163306.0,Reservado,Acogedor piso en barrio consolidado. No pierdas esta oportunidad.
7034,2023-10-27,Piso,Murcia,46,1.0,1,1,B,92015.0,Vendido,Magnífico piso con vistas despejadas. Alta rentabilidad.
1652,2023-08-15,Piso,Murcia,102,4.0,1,True,En trámite,210680.0,Reservado,Acogedor piso en barrio consolidado. Listo para entrar a vivir.
12307,2023-12-17,Piso,Murcia,83,2.0,1,False,D,263236.0,Reservado,Acogedor piso con orientación sur. Mejor ver.
18501,2023-01-02,Chalet,Murcia,81,3.0,1,No,B,177020.0,Reservado,Fantástico chalet cerca de transporte público. Ideal familias.
13220,2023-07-30,Piso,Murcia,102,4.0,1,True,D,210273.0,Reservado,Acogedor piso cerca de transporte público. Listo para entrar a vivir.
13143,2023-08-08,Piso,Murcia,55,4.0,3,Sí,G,154725.0,Reservado,Luminoso piso en zona residencial tranquila. Alta rentabilidad.
2491,2023-10-26,Piso,Murcia,41,1.0,1,0,E,124183.0,Disponible,Magnífico piso en zona residencial tranquila. No pierdas esta oportunidad.
12043,2023-02-09,Dúplex,Murcia,76,2.0,1,1,D,287568.0,Reservado,Amplio dúplex a pocos minutos del centro. Mejor ver.
14963,2023-09-10,,Murcia,88,4.0,1,False,D,286562.0,Disponible,Luminoso ático cerca de transporte público. Listo para entrar a vivir.
17285,2023-11-22,Piso,Murcia,60,2.0,1,False,A,176146.0,,Luminoso piso a pocos minutos del centro. Con excelentes calidades.
7454,2023-06-16,Chalet,Murcia,83,4.0,1,False,B,172417.0,Vendido,Fantástico chalet con orientación sur. Con excelentes calidades.
1154,2023-03-18,Chalet,Murcia,60,4.0,1,True,F,213476.0,Reservado,Magnífico chalet a pocos minutos del centro. Con excelentes calidades.
558,2023-10-08,Piso,Murcia,54,4.0,2,False,G,167835.0,Reservado,Luminoso piso cerca de transporte público. Ideal para inversión.
9978,2023-11-20,Dúplex,Murcia,76,3.0,3,False,En trámite,176238.0,Vendido,Precioso dúplex en pleno centro. Con excelentes calidades.
4526,2023-11-06,Piso,Murcia,48,1.0,1,No,F,128240.0,Vendido,Precioso piso en barrio consolidado. Ideal para inversión.
13332,2023-03-06,Piso,Murcia,139,4.0,2,False,F,324575.0,Disponible,Amplio piso con vistas despejadas. Mejor ver.
7700,2023-02-01,Piso,Murcia,98,3.0,1,False,A,307384.0,Disponible,Exclusivo piso con orientación sur. Ideal familias.
19513,2023-06-25,Estudio,Murcia,114,2.0,1,0,G,247161.0,Vendido,Amplio estudio en pleno centro. No pierdas esta oportunidad.
13769,2023-11-29,Dúplex,Murcia,44,1.0,1,1,E,92503.0,Vendido,Acogedor dúplex con vistas despejadas. Alta rentabilidad.
163,2023-01-02,Chalet,Murcia,30,1.0,1,1,En trámite,67348.0,Disponible,Exclusivo chalet con vistas despejadas. Listo para entrar a vivir.
18460,2023-04-10,Piso,Murcia,120,3.0,1,False,D,449974.0,,Precioso piso con vistas despejadas. Con excelentes calidades.
18540,2023-08-04,Chalet,Murcia,132,2.0,1,0,D,323349.0,Reservado,Precioso chalet a pocos minutos del centro. Ideal familias.
11151,2023-05-31,Piso,Murcia,100,4.0,2,Sí,F,327827.0,Disponible,Amplio piso en barrio consolidado. Ideal para inversión.
4257,2023-11-05,Estudio,Murcia,63,3.0,3,1,F,193913.0,Vendido,Exclusivo estudio en pleno centro. Con excelentes calidades.
2857,2023-03-13,Piso,Murcia,112,4.0,1,False,C,224741.0,Vendido,Precioso piso en barrio consolidado. Mejor ver.
9576,2023-06-15,Piso,Murcia,81,4.0,3,True,B,202691.0,Disponible,Acogedor piso cerca de transporte público. No pierdas esta oportunidad.
3838,2023-01-30,Piso,Murcia,73,2.0,1,1,B,216732.0,Vendido,Espectacular piso en pleno centro. Mejor ver.
2915,2023-05-05,Piso,Murcia,33,1.0,1,1,C,124420.0,Reservado,Luminoso piso cerca de transporte público. No pierdas esta oportunidad.
11680,2023-01-15,Piso,Murcia,89,3.0,2,1,A,301891.0,Vendido,Espectacular piso en barrio consolidado. Ideal familias.
4036,2023-12-23,,Murcia,97,3.0,2,True,E,201991.0,Vendido,Luminoso estudio con vistas despejadas. Ideal para inversión.
17793,2023-06-17,Piso,Murcia,106,3.0,2,0,C,303749.0,Reservado,Fantástico piso con orientación sur. Ideal para inversión.
11779,2023-12-27,Ático,Murcia,128,2.0,1,0,D,509736.0,Disponible,Amplio ático en zona residencial tranquila. Alta rentabilidad.
15136,2023-01-26,Piso,Murcia,75,3.0,2,1,B,278011.0,Vendido,Exclusivo piso en zona residencial tranquila. Con excelentes calidades.
18397,2023-08-10,Piso,Murcia,71,3.0,2,1,C,267890.0,Disponible,Espectacular piso con orientación sur. Listo para entrar a vivir.
14484,2023-05-06,Piso,Murcia,73,4.0,1,True,D,219123.0,Vendido,Espectacular piso con vistas despejadas. Listo para entrar a vivir.
11688,2023-09-01,Chalet,Murcia,81,4.0,2,Sí,C,237179.0,Vendido,Espectacular chalet con vistas despejadas. Ideal familias.
11140,2024-01-01,Estudio,Murcia,87,3.0,3,Sí,F,16065065.0,Vendido,Acogedor estudio en pleno centro. Alta rentabilidad.
14762,2023-09-26,Ático,Murcia,40,1.0,1,False,En trámite,122182.0,Reservado,Precioso ático en zona residencial tranquila. Ideal familias.
4063,2023-03-04,Dúplex,Murcia,95,3.0,2,No,A,365849.0,Vendido,Luminoso dúplex a pocos minutos del centro. Mejor ver.
14513,2023-12-24,Piso,Murcia,62,2.0,1,True,B,146296.0,Vendido,Exclusivo piso en zona residencial tranquila. Mejor ver.
13924,2023-09-27,Piso,Murcia,110,2.0,1,1,F,386652.0,Disponible,Amplio piso en barrio consolidado. No pierdas esta oportunidad.
13090,2023-06-12,Piso,Murcia,104,2.0,1,0,A,317050.0,Vendido,Acogedor piso a pocos minutos del centro. No pierdas esta oportunidad.
16780,2023-06-17,Piso,Murcia,56,2.0,1,False,D,129328.0,Vendido,Acogedor piso con vistas despejadas. No pierdas esta oportunidad.
16091,2023-09-07,Piso,Murcia,112,3.0,3,1,En trámite,409633.0,Disponible,Espectacular piso en zona residencial tranquila. No pierdas esta oportunidad.
12496,2023-05-20,Estudio,Murcia,104,4.0,3,1,A,334448.0,Disponible,Precioso estudio con vistas despejadas. Mejor ver.
18813,2023-05-20,Piso,Murcia,105,2.0,1,No,En trámite,347074.0,Disponible,Exclusivo piso con orientación sur. Listo para entrar a vivir.
18758,2023-10-15,Piso,Murcia,93,3.0,2,Sí,En trámite,355284.0,Vendido,Precioso piso en pleno centro. No pierdas esta oportunidad.
1958,2023-08-19,Piso,Murcia,130,3.0,3,No,C,376874.0,Reservado,Magnífico piso en pleno centro. Ideal familias.
1950,2023-02-22,Piso,Murcia,107,3.0,3,Sí,C,276731.0,Disponible,Exclusivo piso con vistas despejadas. Mejor ver.
13412,2023-06-10,Piso,Murcia,115,4.0,2,False,D,264121.0,Reservado,Exclusivo piso a pocos minutos del centro. Ideal familias.
13860,2023-02-26,Piso,Murcia,77,4.0,2,No,B,206132.0,Reservado,Luminoso piso con vistas despejadas. Alta rentabilidad.
9469,2023-06-10,Piso,Murcia,68,2.0,1,No,D,266397.0,Reservado,Amplio piso con orientación sur. No pierdas esta oportunidad.
6774,2023-06-25,Piso,Murcia,96,3.0,3,1,A,242494.0,Disponible,Fantástico piso con orientación sur. Listo para entrar a vivir.
14752,2023-11-19,Piso,Murcia,67,2.0,1,True,G,257497.0,Vendido,Amplio piso a pocos minutos del centro. Alta rentabilidad.
567,2023-06-14,Piso,,90,3.0,3,False,C,311080.0,Reservado,Amplio piso en zona residencial tranquila. Mejor ver.
18548,2023-10-12,,Murcia,61,3.0,1,0,D,193516.0,Disponible,Acogedor piso con orientación sur. Ideal familias.
13481,2023-06-09,Chalet,Murcia,74,4.0,3,Sí,F,198686.0,Reservado,Amplio chalet con vistas despejadas. Ideal familias.
4548,2023-03-30,Chalet,Murcia,64,2.0,1,True,D,180103.0,Vendido,Espectacular chalet con orientación sur. Con excelentes calidades.
1906,2023-11-02,Piso,Murcia,98,2.0,1,No,A,205890.0,Disponible,Luminoso piso a pocos minutos del centro. Mejor ver.
14802,2023-10-27,Dúplex,Murcia,94,3.0,3,1,F,188127.0,Disponible,Amplio dúplex con vistas despejadas. Alta rentabilidad.
4336,2023-02-21,Piso,Murcia,88,3.0,1,True,B,350011.0,Reservado,Acogedor piso a pocos minutos del centro. Mejor ver.
2929,2023-12-11,Dúplex,Murcia,33,1.0,1,1,F,109044.0,Reservado,Luminoso dúplex en pleno centro. No pierdas esta oportunidad.
536,2023-03-05,Ático,Murcia,56,3.0,1,True,F,203714.0,Disponible,Fantástico ático en barrio consolidado. Mejor ver.
9934,2023-06-24,Piso,Murcia,76,2.0,1,False,D,157614.0,Vendido,Amplio piso a pocos minutos del centro. Listo para entrar a vivir.
2344,2023-06-24,Piso,Murcia,139,3.0,2,0,B,414749.0,Disponible,Amplio piso cerca de transporte público. Listo para entrar a vivir.
18417,2023-09-09,Piso,Murcia,124,3.0,3,Sí,E,287352.0,Reservado,Fantástico piso con orientación sur. Mejor ver.
7432,2023-02-17,,Murcia,81,3.0,2,1,E,180350.0,Reservado,Espectacular piso a pocos minutos del centro. Listo para entrar a vivir.
3328,2023-02-25,Piso,,125,2.0,1,False,F,330244.0,Vendido,Espectacular piso en barrio consolidado. No pierdas esta oportunidad.
9444,2023-07-15,Piso,Murcia,52,3.0,1,Sí,D,149496.0,Vendido,Espectacular piso a pocos minutos del centro. Mejor ver. - Precio NO negociable: 150.000€
9764,2023-08-16,Ático,,104,2.0,1,False,F,370255.0,Reservado,Precioso ático a pocos minutos del centro. Mejor ver.
12185,2023-07-07,Piso,Murcia,157,2.0,1,Sí,C,490202.0,Reservado,Fantástico piso con orientación sur. Ideal familias.
11477,2023-03-24,Chalet,,129,4.0,3,0,E,434619.0,Vendido,Exclusivo chalet con orientación sur. Listo para entrar a vivir. - Precio NO negociable: 150.000€
15443,2023-06-04,Piso,Murcia,100,3.0,2,1,B,241113.0,Reservado,Precioso piso con vistas despejadas. Mejor ver.
8857,2023-01-07,Piso,Murcia,148,3.0,3,True,En trámite,535553.0,Vendido,Acogedor piso a pocos minutos del centro. Ideal para inversión.
8826,2023-02-26,Piso,Murcia,83,3.0,2,False,F,220989.0,Disponible,Luminoso piso cerca de transporte público. Mejor ver.
3542,2023-10-07,Dúplex,Murcia,90,2.0,1,True,A,359282.0,Vendido,Magnífico dúplex en barrio consolidado. Alta rentabilidad.
19522,2023-04-16,Chalet,Murcia,88,2.0,1,False,D,341229.0,Disponible,Fantástico chalet en zona residencial tranquila. Listo para entrar a vivir.
7130,2023-01-19,Ático,Murcia,80,2.0,1,True,A,163117.0,Reservado,Fantástico ático en barrio consolidado. Ideal para inversión.
7252,2023-04-10,Ático,Murcia,99 m2,4.0,3,0,En trámite,248015.0,Disponible,Amplio ático con vistas despejadas. Ideal para inversión.
12772,2023-08-04,Chalet,Murcia,114,4.0,2,1,C,347727.0,Vendido,Luminoso chalet con orientación sur. Alta rentabilidad.
2931,2023-11-05,Piso,Murcia,78,4.0,2,1,E,280247.0,Disponible,Magnífico piso en pleno centro. No pierdas esta oportunidad.
19561,2023-09-09,Piso,Murcia,56,4.0,1,Sí,C,181789.0,Disponible,Amplio piso cerca de transporte público. Mejor ver.
14895,2023-10-16,Piso,Murcia,69,3.0,3,1,E,212583.0,Vendido,Exclusivo piso en pleno centro. No pierdas esta oportunidad.
19388,2023-10-09,Piso,Murcia,91,4.0,2,True,F,277407.0,Disponible,Acogedor piso en zona residencial tranquila. Ideal para inversión.
12795,2023-03-15,Piso,Murcia,74,4.0,1,No,G,217581.0,Reservado,Precioso piso a pocos minutos del centro. Ideal para inversión.
12241,2023-03-20,Piso,Murcia,94,3.0,2,0,B,272864.0,,Fantástico piso a pocos minutos del centro. Mejor ver.
18106,2023-01-11,Chalet,Murcia,99,4.0,1,1,F,322430.0,Disponible,Fantástico chalet en barrio consolidado. Listo para entrar a vivir.
11253,2023-12-31,,Murcia,130 m2,4.0,3,0,B,365587.0,Disponible,Luminoso ático en zona residencial tranquila. Mejor ver.
19833,2023-04-23,Piso,Murcia,88,3.0,3,No,E,214287.0,Disponible,Luminoso piso en barrio consolidado. Mejor ver.
3324,2023-10-02,Piso,Murcia,109,3.0,3,1,C,272688.0,Vendido,Luminoso piso cerca de transporte público. Ideal para inversión.
9289,2023-03-24,Piso,Murcia,75,3.0,1,True,En trámite,198914.0,Reservado,Fantástico piso cerca de transporte público. No pierdas esta oportunidad.
13645,2023-02-08,Chalet,Murcia,81,2.0,1,No,C,174713.0,Reservado,Espectacular chalet con vistas despejadas. Listo para entrar a vivir.
14499,2023-12-28,Piso,Murcia,140 m2,4.0,1,Sí,G,395001.0,Reservado,Acogedor piso en barrio consolidado. Ideal familias.
14593,2023-08-06,Dúplex,Murcia,121,2.0,1,False,G,393998.0,Vendido,Exclusivo dúplex en pleno centro. Con excelentes calidades.
3305,2023-05-10,Piso,Murcia,58,3.0,1,True,En trámite,161381.0,Vendido,Amplio piso con vistas despejadas. Ideal para inversión.
6651,2023-09-05,Piso,Murcia,91,2.0,1,1,A,248879.0,Disponible,Precioso piso a pocos minutos del centro. Ideal para inversión.
19907,2023-05-08,Piso,Murcia,117,3.0,2,True,En trámite,343867.0,Reservado,Acogedor piso en barrio consolidado. Alta rentabilidad.
11041,2023-12-17,Piso,Murcia,128,4.0,2,0,F,385216.0,Disponible,Amplio piso en zona residencial tranquila. No pierdas esta oportunidad. ¡¡OFERTA 100%!!
6984,2023-01-22,Dúplex,Murcia,125,3.0,1,True,D,269290.0,Reservado,Luminoso dúplex con orientación sur. Ideal para inversión.
16298,2023-05-06,Ático,Murcia,49,1.0,1,Sí,D,152806.0,Vendido,Acogedor ático en pleno centro. No pierdas esta oportunidad. @@@Llamar al 600123456@@@
1689,2023-09-30,Chalet,Murcia,64,2.0,1,True,D,135202.0,Reservado,Luminoso chalet con vistas despejadas. Con excelentes calidades.
15308,2023-01-20,Ático,Murcia,83,4.0,2,Sí,C,202438.0,Disponible,Magnífico ático en barrio consolidado. No pierdas esta oportunidad.
2279,2023-06-15,Chalet,Murcia,70,4.0,1,1,G,228372.0,Reservado,Espectacular chalet a pocos minutos del centro. Ideal para inversión.
5023,2023-09-17,,Murcia,106,4.0,3,1,A,391213.0,Vendido,Amplio estudio con orientación sur. Con excelentes calidades.
19046,2023-08-21,Piso,Murcia,105,4.0,2,False,E,314921.0,Reservado,Fantástico piso con vistas despejadas. Con excelentes calidades.
4983,2023-12-14,Chalet,Murcia,118,3.0,1,1,F,266103.0,Disponible,Espectacular chalet cerca de transporte público. Con excelentes calidades.
908,2023-12-29,Piso,Murcia,86,2.0,1,1,B,240286.0,Disponible,Espectacular piso en pleno centro. Ideal para inversión.
18503,2023-07-02,Chalet,Murcia,141,4.0,2,True,En trámite,506981.0,Disponible,Precioso chalet con vistas despejadas. No pierdas esta oportunidad.
17177,2023-03-28,Piso,Murcia,107,4.0,3,1,B,389385.0,Reservado,Fantástico piso con vistas despejadas. Con excelentes calidades.
5410,2023-07-03,Piso,Murcia,117,4.0,2,True,C,352547.0,Reservado,Espectacular piso en pleno centro. Alta rentabilidad.
19944,2023-07-22,Dúplex,Murcia,64,4.0,2,False,En trámite,242790.0,Vendido,Acogedor dúplex con vistas despejadas. Alta rentabilidad.
